tweet	sentiment	description	lon	lat	date	number
@siobhansynnot i can have that on the computer. bbc and sky on tv. constant twitter on the phone. this rules.	disgust	 terrible awful disgusted horrible bitter 	-6.272479	53.334825	2014-09-18	1196
@siralexas lol hakuna. it was with regards to my lrt. nilikuja kwa ofisi juzi but your phone was off. :(	sadness	 ashamed ignored broken hopeless alone 	36.792332	-1.256259	2014-09-25	1197
@sithlordjeremy i'm gonna find you and break your phone in half.😂	sadness	 unloved devastated broken hopeless useless guilty embarrassed 	-88.43959	44.255047	2014-09-13	1198
@sjaaayy message me your number .. i lost all of my contacts when i got a new phone 😞	sadness	 embarrassed hopeless regret unloved sadness 	-123.068931	46.82507	2014-09-04	1199
@skellingtun yea bruh but you probably dexter my old number  i broke my phone.	sadness	 broke ashamed sadness regret broken ignored 	-122.943428	46.134422	2014-09-04	1200
"@skiingbarroth only if i had the budget, a new computer and pstv come first."	sadness	 crappy regret devastated useless broke 	-93.25296	44.890664	2014-09-29	1201
@skineticc you too poor to fix the cracks on both your phone and nose lmfaoo	sadness	 miserable guilty useless ashamed awkward 	-74.176883	40.725489	2014-09-15	1202
@skyhd sky engineer due this morning but no phone no email - no hope!	anger	 grumpy furious rage pissedoff frustrated 	-2.147194	51.452827	2014-09-23	1203
@sladetoofaded my phone broke and i have a fckin gophone until monday lol	sadness	 devastated sadness broken trapped unhappy broke 	-85.855424	37.698117	2014-09-19	1204
@slightasshole oh okay . i was patiently waiting on ur response . restart ur phone	sadness	 betrayed ashamed invisible awful embarrassed 	-77.654661	35.287296	2014-09-10	1205
@slittlehale you're tweeting! sucks that you don't have phone service though	sadness	 ignored invisible conflicted hopeless unhappy 	-73.848285	40.962005	2014-09-17	1206
@slowthh @danoleary210 guys my phone can't handle this right now	anger	 furious aggravated angry mad pissedoff 	-88.984384	40.510515	2014-09-20	1207
@smalls_2311 @_korey301 i don't got your number in this phone	sadness	 embarrassed useless unloved unhappy ashamed invisible devastated 	-86.002849	41.909006	2014-09-27	1208
"@smiff__ haley damn 😐😐😐😐 , my computer tripping , it wouldn't let me attach it , so we saved it on a drive ."	anger	 enraged furious angry insulted aggravated 	-98.219658	32.218886	2014-09-05	1209
@smj4747 @april_monahan if i'm home in time i will record it with my computer and it will be decent hopefully	anticipation	 optimistic optimism needed hopeful anxious 	-121.906149	37.243219	2014-09-03	1210
@smpiura @bradpittspage @ricardomoran @frec_latina piura: who ordered *no tweeter no facebook no movile phone no telephone with me* no work	sadness	 unhappy unloved useless embarrassed devastated 	-77.035819	-12.114887	2014-09-19	1211
"@snarkybits i knew not to change settings cause phone, computer & new smart tv which i bought last week had all been synchronized."	sadness	 regret devastated conflicted undecided unhappy 	-81.296116	28.534857	2014-09-29	1212
@sonofabisquit @lilliannguyen_ @emilyy_novak @obamagargles @tweetiord how tf u leave ur phone at home psh whatga dumbass	sadness	 neglected unloved ignored incomplete trapped 	-122.114962	47.469647	2014-09-22	1213
@sonyxperiagb my #pebble is a waterproof smartwatch. it survives my daily shower.	joy	 content warm joy joyful satisfied calm special productive 	-0.172422	51.171171	2014-09-03	1214
@sophcampion ooo okay i might phone them up to see if it will arrive first x	anticipation	 hopeful optimistic optimism anticipation anxious impatient curious 	-3.833177	53.324979	2014-09-03	1215
"@sorryim_sydney ugh the only issue is that i cant do that with my phone, ive tried so many times and nope no luck"	sadness	 hopeless devastated helpless upset unhappy miserable 	-93.513424	44.871496	2014-09-14	1216
@sorryimalex i'm trying to watch a movie on my phone and you keep tweeting 😭	sadness	 embarrassed unloved hopeless sadness helpless conflicted 	-98.124569	26.215226	2014-09-01	1217
@sorryimalex my phone is fucked up please help alex stupid ios 8	anger	 furious angry mad pissed rage aggravated 	-122.077011	37.677026	2014-09-17	1218
@soul_candle good luck! btw you can perform miracles if you turn off your cell phone for a bit haha	joy	 optimism calm welcome positive special professional pride 	-77.20222	38.834376	2014-09-22	1219
@soundmasters_gh please hope you don't have a problem for us to talk on phone	trust	 creative appreciated safe acceptance optimistic 	-0.177501	5.642067	2014-09-19	1220
"@soundmonkey44 well, she did have a moment to move while the camera switched to aj and rainbow. :)"	joy	 peaceful joy positive calm accomplished fabulous 	27.529131	53.90991	2014-09-04	1221
@sparkeeeee10 no i really do have sushi my camera just isn't working	sadness	 devastated regret ashamed sadness unhappy 	-119.77779	36.31414	2014-09-22	1222
@speakerboehner @housecommerce you still aren't protecting us from spam emails and unsolicited phone calls!!!	sadness	 betrayed useless challenged incomplete unloved guilty unhappy 	-122.064941	38.282573	2014-09-10	1223
@specialkonline i did in career mode and i sucked so bad the computer ai would pass me the ball anymore	sadness	 sadness unloved depressed awful down hopeless 	151.195242	-33.87195	2014-09-29	1224
"@sportsfanatic96 they're really quick. its got a new motor, transmission, exhaust, and computer. really clean too. only 3500."	trust	 optimistic amused trust pretty appreciated 	-75.891734	41.152864	2014-09-30	1225
@spotifycares why can't i pay for my subscription on my phone bill no more tho? #sucks	sadness	 unwanted useless upset undecided broke miserable conflicted 	-76.829871	39.118244	2014-09-24	1226
@sr9ah yelah we go chill here saja + qio too jua 😏😏 chill bring laptop too haha	anticipation	 optimism needed giddy optimistic ready 	114.952756	4.965506	2014-09-18	1227
@stanwilliamsjr_ i tried to screenshot u but u moved out the camera too fast😂😂	sadness	 unloved unwanted devastated guilty disappointed 	-76.739256	40.197353	2014-09-19	1228
@starbucks i'll be there in an with the police for the unlawful touching. n the news for ur negligent hiring. love these camera phones	trust	 stuck complete kind safe creative 	-84.204136	34.086296	2014-09-23	1229
"@steffanwebster the features.. like the camera is different, they bigger etc"	disgust	 disgusted ugly yucky dumb terrible 	-73.9558	40.649648	2014-09-14	1230
@stefucknpadilla i got a new phone and changed my #! my new one is 3109265575 :)	joy	 loved delighted lucky accomplished productive relieved fabulous satisfied 	-118.274424	33.795127	2014-09-05	1231
@stephaniemeza_ at least you phone is updated! 😩 i need to make space 😒	sadness	 unhappy ignored broke useless conflicted 	-122.192147	47.373781	2014-09-19	1232
@stephany_06 lol every time i call you the phone mysteriously cuts mid conversation. that tweet explained it all... 😩	disgust	 bitter ugly terrible meh awful invisible embarrassed ignored hopeless 	7.109101	4.866595	2014-09-09	1233
@stephenfry just walked past you! busily messaging on your phone! have a good day	joy	 fantastic loved welcome peaceful accomplished 	-0.143084	51.517407	2014-09-20	1234
@steven_brito98 soooo many people are losing all of their stuff on their phone when they do that	disgust	 gross disgusted dumb ugly shame stupid 	-73.058398	40.875903	2014-09-19	1235
@stevenchikosi love it until the national forces pounce on u...we gt a strict no camera policy in our country	trust	 pride special trust optimistic hope honored butterflies welcome fantastic 	28.579857	-20.152796	2014-09-25	1236
@stevens_814 @sierrayingling i just texted you back. sorry bae my phone was dead	sadness	 ignored broken regret unloved awful upset 	-78.386774	40.533858	2014-10-01	1237
@stevey_dkidd_14 my phone mash up i ask dani for you saturday	sadness	 embarrassed unloved useless devastated grief 	-64.745799	17.754124	2014-09-29	1238
@stl_ralph well you should have answered your phone when i called. but bye tf.	sadness	 ashamed betrayed embarrassed useless unloved hopeless 	-83.577072	42.242216	2014-09-24	1239
"@stone_skynews brilliant package aired today. well done to you and your camera operator etc. you guys, stay safe. appreciate your efforts!"	trust	 safe pride positive professional inspired 	-1.635342	55.015039	2014-09-02	1240
"@stuartcheah @hitsabluntposts that, was not me btw haha my friend used my phone"	sadness	 ashamed broken betrayed nostalgic alone 	103.833212	1.326414	2014-09-23	1241
@stylesxnialler i don't know. i can't tag people at all from my phone 😕 or at least i don't know how. i can from my computer tho. weird	sadness	 conflicted ashamed embarrassed ignored broke 	-91.112487	30.404077	2014-09-29	1242
@suckykitty @youngthotty @moelisecruz @jacobman12345 @mckendraaa you were on your phone!!	sadness	 betrayed devastated embarrassed guilty useless 	-121.977678	37.576606	2014-09-12	1243
@sukimanirfan12 on my phone dah 12 😂 have a great day ahead 😂👍	joy	 fantastic productive ecstatic satisfied jolly refreshed delighted special accomplished 	103.830965	1.275441	2014-09-09	1244
@sunilsidhu12 @manpreet_josen dont piss me off. zindagi without phone sucks. stfu and go to bed dumb kid.	anger	 aggravated irritated pissedoff angry mad grumpy frustrated pissed annoyed 	101.630062	3.20833	2014-09-08	1245
@superbrown_ at least you're not answering your phone! lolololol 🙊💁📱	sadness	 unloved betrayed useless ignored hopeless devastated 	103.781142	1.291062	2014-09-09	1246
"@superherodanny3 why would you throw your phone at him, madness. glad he's ok though x"	sadness	 grief betrayed devastated hopeless useless ashamed 	-5.956025	54.603058	2014-09-20	1247
@superheroes_dmg yeah but that is estimated and at least i'll get it on my phone x	trust	 optimistic optimism determined hopeful stuck 	-2.064977	52.585178	2014-09-14	1248
@superkyi i forgot you was on the phone 😂😂 when man have him the serious 1 bang	sadness	 embarrassed devastated nostalgic ashamed awful 	0.20114	51.546217	2014-09-15	1249
"@susier33d @ccochrum11 don't get me wrong it's a nice phone, but for me the pros don't outweigh the cons."	sadness	 unappreciated betrayed unloved hopeless devastated useless 	-82.909367	39.86799	2014-09-12	1250
@suzanneboyd  you look gorgeous today keep the camera just where you  got it you look fine !!!!!	trust	 honored pretty creative optimism confident 	-80.342122	27.286328	2014-09-30	1251
@swavey_bryan i have all of those on my computer! aha i miss you !!	sadness	 lonely sadness nostalgic broke alone 	-112.126462	33.515376	2014-09-19	1252
@sweetmore27 i wish i had all the pics from.my old phone on here	sadness	 embarrassed regret depressed broke unhappy nostalgic 	-82.151713	42.87819	2014-09-22	1253
@sweetmore27 no they are on my iphone not my samsung i can still get them but this app is on new phone	anger	 furious pissedoff angry irritated frustrated 	-82.151719	42.878192	2014-09-22	1254
@sweets1344 yup. those ones. should have spent the money on a new phone tho #firstworldproblems	sadness	 hopeless ashamed embarrassed useless awful regret bitter boredom blah 	-73.643268	40.815275	2014-09-17	1255
@sweetvabelle7 i have no storage left on my phone okay?! im doing the best i can!	sadness	 helpless broke broken useless unhappy embarrassed neglected 	-76.783092	37.29712	2014-10-01	1256
"@swindom5 i haven't done it yet, i'm putting all of my pictures on my computer first because i don't want to lose them lol"	sadness	 ashamed nostalgic neglected embarrassed devastated conflicted sadness 	-81.667337	40.724157	2014-09-18	1257
@swizzydeleon khanitsho kalok bafana. who stole nomie's phone at that party? i need her in my life. i'm not coping :(	sadness	 unwanted ignored ashamed unloved trapped overwhelmed 	30.40376	-30.81967	2014-10-01	1258
@swtcody i hope i wanted to get a balling computer so i won't have to worry about upgrading for a while	sadness	 hopeless unappreciated sadness invisible miserable 	11.782562	49.649441	2014-09-08	1259
"@sydneyaiavolasi ive called you like a milllion times, answer your damn phone!!"	anger	 pissedoff irritated furious angry frustrated mad 	-90.059354	30.360776	2014-09-29	1260
@sydngarv30 i was like get off my phone now please and thank you	joy	 relieved fantastic loved relaxed spoiled 	-82.104233	39.32595	2014-09-12	1261
